2015-10-21 15:44:09,8,12.21,140.186137138
2015-10-21 15:44:09,0,55.37,129.170181369
2015-10-21 15:44:09,9,39.37,125.926981529
2015-10-21 15:44:09,1,8.19,125.837263382
2015-10-21 15:44:09,4,49.03,124.965112768
2015-10-21 15:44:09,2,32.3,121.370847615
2015-10-21 15:44:09,7,45.76,118.340280425
2015-10-21 15:44:09,5,17.56,116.831081007
2015-10-21 15:44:09,6,38.08,110.869150691
2015-10-21 15:44:09,3,48.8,108.132022646
2015-10-21 15:44:09,10,0.83,93.2506553692
