2015-10-21 15:54:36,4,45.49,180.764115706
2015-10-21 15:54:36,5,0.29,158.239618298
2015-10-21 15:54:36,3,26.85,155.476157428
2015-10-21 15:54:36,1,56.68,151.967491376
2015-10-21 15:54:36,9,34.17,140.130707832
2015-10-21 15:54:36,6,1.65,136.232132511
2015-10-21 15:54:36,0,52.81,130.902048891
2015-10-21 15:54:36,2,59.81,129.479049172
2015-10-21 15:54:36,7,3.84,120.568008459
2015-10-21 15:54:36,8,38.92,107.541781859
2015-10-21 15:54:36,10,4.61,96.4773777752
