2015-10-21 16:05:03,2,20.43,178.284445354
2015-10-21 16:05:03,1,25.0,142.492118725
2015-10-21 16:05:03,4,47.0,142.437299552
2015-10-21 16:05:03,6,7.47,129.296896134
2015-10-21 16:05:03,7,16.25,128.06769071
2015-10-21 16:05:03,3,10.39,123.130761403
2015-10-21 16:05:03,5,2.44,122.998766419
2015-10-21 16:05:03,8,33.6,117.424211085
2015-10-21 16:05:03,9,32.92,114.761028855
2015-10-21 16:05:03,0,10.39,106.502503149
2015-10-21 16:05:03,10,1.74,100.267789076
